,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Rom,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Energimerking,Kommunale avg.,Tomteareal,Renovert år,Tomt,Bruttoareal,Grunnflate,Boligselgerforsikring,Pris med fellesgjeld,Festeavgift
0,https://www.finn.no/realestate/homes/ad.html?finnkode=190878906,"Ny 4-roms leilighet i 1 etasje, rett ved Brumunddal sentrum. Hei, parkeringskjeller, kjøkken med hvitevarer.","Kirkevegen 56 C, lnr 1010, 2382 Brumunddal",1580000,Leilighet,Andel,3,76 m²,81.0,1,2020,4,2 370 000 kr,8 060 kr,3958060.0,6 380 kr,,,,,,,,,,
1,https://www.finn.no/realestate/homes/ad.html?finnkode=205307981,"Enebolig med alle boligrom på en flate og uinnredet kjeller. Inneholder bl.a. 3 soverom, vaskerom, kontor og vinterhage","Ole Bogers veg 6, 2214 Kongsvinger",3150000,Enebolig,Eier (Selveier),3,109 m²,239.0,,1972,5,,80 092 kr,3230092.0,,F -gul,16 621 kr per år,,,,,,,,
2,https://www.finn.no/realestate/homes/ad.html?finnkode=205202357,Nyoppført og lekker halvpart av tomannsbolig - Fin utsikt og gode solforhold - Carport - Flislagt bad - Sigdal kjøkken.,"Jemlivegen 17B, 2386 Brumunddal",2490000,Tomannsbolig,Eier (Selveier),2,100 m²,100.0,,2020,,,21 892 kr,2511892.0,,C -rød,,930 m² (eiet),,,,,,,
3,https://www.finn.no/realestate/homes/ad.html?finnkode=205053708,Pen og velholdt enebolig med alt på en flate -  4 soverom - Garasje - Solrik terrasse,"Stensbakkvegen 43, 2320 Furnes",3600000,Enebolig,Eier (Selveier),4,147 m²,151.0,,2014,6,,91 372 kr,3691372.0,,G -gul,24 931 kr per år,,,,,,,,
4,https://www.finn.no/realestate/homes/ad.html?finnkode=205294037,Innholdsrikt endrekkehus med barnevennlig beliggenhet.,"Gråspurvvegen 18, 2209 Kongsvinger",1400000,Rekkehus,Andel,3,122 m²,141.0,3,1974,5,187 185 kr,1 132 kr,1588317.0,4 500 kr,,,,,,,,,,
5,https://www.finn.no/realestate/homes/ad.html?finnkode=205282152,"VISN MAN 01/02 kl 16-17 - Moderne og innholdsrik familiebolig med 4 soverom, 2 bad og fine uteområder!","Folldalsvegen 6582, 2560 Alvdal",3290000,Enebolig,Eier (Selveier),4,214 m²,250.0,,1959,,,97 892 kr,3387892.0,,G -oransje,9 825 kr per år,1931 m² (eiet),,,,,,,
6,https://www.finn.no/realestate/homes/ad.html?finnkode=205190017,"Landlig beliggende enebolig, oppgradert senere år.","Gubberudvegen 98, 2312 Ottestad",2300000,Enebolig,Eier (Selveier),3,79 m²,154.0,,1958,4,,73 142 kr,2373142.0,,G -gul,,,,,,,,,
7,https://www.finn.no/realestate/homes/ad.html?finnkode=205189309,Attraktiv to-roms byleilighet med høy standard midt i sentrum!,"Eivind Torps veg 2, H0511 (B510), 2406 Elverum",3290000,Leilighet,Eier (Selveier),1,48 m²,69.0,5,2019,,,93 792 kr,3383792.0,2 022 kr,C -mørkegrønn,5 726 kr per år,,,,,,,,
8,https://www.finn.no/realestate/homes/ad.html?finnkode=171781964,Lekker og moderne selveierleilighet med gangavstand til alle byens fasiliteter. Sovealkove med skyvedører.,"Øvre Torvgate 11A, 2821 Gjøvik",2500000,Leilighet,Eier (Selveier),1,49 m²,49.0,1,1983,,,74 042 kr,2574042.0,2 346 kr,B -rød,2 125 kr per år,,,,,,,,
9,https://www.finn.no/realestate/homes/ad.html?finnkode=205188830,HAMAR VEST - 4-roms leilighet i 2. etasje. Sørvendt balkong med fine solforhold. God standard.,"E.J.Berghs veg 25A, 2316 Hamar",2600000,Leilighet,Andel,3,86 m²,86.0,2,1969,,308 000 kr,8 010 kr,2916010.0,5 448 kr,D -mørkegrønn,,,,,,,,,
10,https://www.finn.no/realestate/homes/ad.html?finnkode=205194653,"Tiltalende enderekkehus med romslig hage og barnevennlig beliggenhet - 3 soverom, 2 stuer, lekkert bad og vaskerom.","Gråspurvvegen 68, 2209 Kongsvinger",2100000,Rekkehus,Andel,3,140 m²,143.0,,1975,4,310 518 kr,1 132 kr,2411650.0,5 250 kr,,,14285 m² (eiet),,,,,,,
11,https://www.finn.no/realestate/homes/ad.html?finnkode=202674874,HAMAR SENTRUM - Koselig 2-roms leilighet. Balkong med Mjøsutsikt. Felles takterrasse og egen parkeringsplass.,"Storhamargata 34, 2317 Hamar",1985000,Leilighet,Andel,1,51 m²,51.0,3,1938,,326 000 kr,8 010 kr,2319010.0,5 288 kr,E -mørkegrønn,,,,,,,,,
12,https://www.finn.no/realestate/homes/ad.html?finnkode=190793342,NY PRIS! Koselig enebolig i landlige omgivelser med solrik tomt. Renovert tidlig på 2000-tallet.,"TREVASSVEGEN 1268, 2840 Reinsvoll",1390000,Enebolig,Eier (Selveier),2,108 m²,114.0,2,1930,,,36 092 kr,1426092.0,,G -oransje,,,,,,,,,
13,https://www.finn.no/realestate/homes/ad.html?finnkode=204924135,Innholdsrik og stor enebolig | Vesentlig oppusset/oppgradert | Stor tomt | Sentralt og barnevennlig |,"Kongsvegen 1354, 2340 Løten",3300000,Enebolig,Eier (Selveier),4,176 m²,213.0,3,1942,,,83 842 kr,3383842.0,,G -gul,23 212 kr per år,,,,,,,,
14,https://www.finn.no/realestate/homes/ad.html?finnkode=197426048,Romslig enebolig på stor tomt med flott utsikt mot byen og festningen!,"Vardåsvegen 18, 2214 Kongsvinger",3600000,Enebolig,Eier (Selveier),3,161 m²,198.0,,1963,,,107 558 kr,3707558.0,,G -oransje,12 778 kr per år,1373 m² (eiet),,,,,,,
15,https://www.finn.no/realestate/homes/ad.html?finnkode=205320949,Stor 2 -roms toppleilighet. Balkong. Heis. Tildeling via Elverum kommune,"Gammelbruvegen 17, 2406 Elverum",933005,Leilighet,Andel,1,68 m²,68.0,4,1996,,60 000 kr,8 060 kr,1001065.0,5 496 kr,E -rød,,,,,,,,,
16,https://www.finn.no/realestate/homes/ad.html?finnkode=205040923,"Kjedet enebolig med to soverom, solrik og meget god internbeliggenhet i borettslaget. Carport","Momyrvegen 86, 2334 Romedal",1180000,Leilighet,Andel,2,62 m²,65.0,,2005,3,518 000 kr,15 554 kr,1713554.0,5 510 kr,,,11696 m² (eiet),,,,,,,
17,https://www.finn.no/realestate/homes/ad.html?finnkode=204652903,"Skotterud Sentrum - Enebolig over et plan med en attraktiv beliggenhet. Tomt på 8,5 mål og stort potensiale!","Oberst Krebs veg 19, 2230 Skotterud",1800000,Enebolig,Eier (Selveier),2,113 m²,113.0,,1963,,,46 372 kr,1846372.0,,G -oransje,4 236 kr per år,,1990,,,,,,
18,https://www.finn.no/realestate/homes/ad.html?finnkode=196654268,Meget innholdsrik enebolig med høy teknisk standard. Gjenstående arbeider,"Ole Ørns veg 26, 2407 Elverum",5800000,Enebolig,Eier (Selveier),6,267 m²,353.0,1,1999,,,146 372 kr,5946372.0,,B -gul,7 250 kr per år,,,,,,,,
19,https://www.finn.no/realestate/homes/ad.html?finnkode=205312561,HAMAR/BONDESVEA - Lys og trivelig enebolig med boflate på ett plan. Garasje og fin uteplass.,"Hulda Garborgs gate 5, 2315 Hamar",4200000,Enebolig,Eier (Selveier),4,175 m²,224.0,,1963,,,119 020 kr,4319020.0,,F -gul,26 400 kr per år,751 m² (eiet),,,,,,,
20,https://www.finn.no/realestate/homes/ad.html?finnkode=204972166,"Helt ny, lekker og påkostet 3-roms leilighet med panoramautsikt i Ersgaard Utsikten.  2 soverom, terrasse & garasje.","Lysgårdsvegen 3, 2618 Lillehammer",4800000,Leilighet,Eier (Selveier),2,68 m²,71.0,3,2021,,,121 342 kr,4921342.0,2 200 kr,A -rød,,,,,,,,,
21,https://www.finn.no/realestate/homes/ad.html?finnkode=188708975,HAMAR - Moderne og flott enebolig over to plan med attraktiv endebeliggenhet. Flott utsikt og solfylte uteplasser.,"Skisporet 310, 2319 Hamar",5850000,Enebolig,Eier (Selveier),3,117 m²,120.0,,2017,,,155 270 kr,6005270.0,4 816 kr,C -mørkegrønn,12 452 kr per år,180 m² (eiet),,,,,,,
22,https://www.finn.no/realestate/homes/ad.html?finnkode=188011309,HAMAR - Flott Jugendvilla på stor tomt i østre del av Hamar sentrum - Mjøsutsikt - Nydelige solforhold,"Falsens gate 13, 2317 Hamar",11500000,Enebolig,Eier (Selveier),4,304 m²,362.0,,1907,,,288 872 kr,11788872.0,,G -mørkegrønn,22 000 kr per år,,2019,,,,,,
23,https://www.finn.no/realestate/homes/ad.html?finnkode=205160886,Hel vertikaldelt tomannsbolig med gode utleiemuligheter. 4+1 soverom. Solrik og barnevennlig beliggenhet.,"Løvåsvegen 1A og 1B, 2835 Raufoss",4200000,Tomannsbolig,Eier (Selveier),5,213 m²,355.0,1,1970,,,106 342 kr,4306342.0,,,34 524 kr per år,1306 m² (eiet),,,,,,,
24,https://www.finn.no/realestate/homes/ad.html?finnkode=198251552,"Pen, påkostet og romslig 4-roms med nytt bad, nyere kjøkken og balkong med gode solforhold!","Tiurvegen 26, 2209 Kongsvinger",1700000,Leilighet,Andel,3,98 m²,98.0,2,1981,,348 450 kr,1 162 kr,2049612.0,5 683 kr,F -oransje,,,,,,,,,
25,https://www.finn.no/realestate/homes/ad.html?finnkode=205064047,Praktisk og lettstelt selveierleilighet med sentral beliggenhet - Solrik balkong  - Utvendig bod,"Ekreflata 7D, 2390 Moelv",1750000,Tomannsbolig,Eier (Selveier),1,51 m²,51.0,1,2003,,,45 122 kr,1795122.0,1 000 kr,E -rød,11 114 kr per år,,,,,,,,
26,https://www.finn.no/realestate/homes/ad.html?finnkode=190954559,"Til salgs Lys, tiltalende 4 roms leilighet sentralt på Vingrom","Moabakken 5c, 2607 Vingrom",3075000,Leilighet,Eier (Selveier),3,79 m²,84.0,,2018,,,78 217 kr,3153217.0,520 kr,,,,,Eiet,,,,,
27,https://www.finn.no/realestate/homes/ad.html?finnkode=205151092,"Skarnes - Særdeles stilig, strøken og nesten ny (2018) enebolig med høy standard og utleiedel på flott utsiktstomt!","Hjortestien 5, 2100 Skarnes",6450000,Enebolig,Eier (Selveier),5,256 m²,268.0,,2018,,,180 808 kr,6630808.0,,B -oransje,21 703 kr per år,1013 m² (eiet),,,,,,,
28,https://www.finn.no/realestate/homes/ad.html?finnkode=205049244,Meget pen 3-roms toppleilighet med kvalitetskjøkken og pent påkostet bad!,"Stærvegen 45, 2209 Kongsvinger",1350000,Leilighet,Andel,2,85 m²,85.0,4,1982,,379 085 kr,8 010 kr,1737095.0,4 681 kr,G -oransje,,,,,,,,,
29,https://www.finn.no/realestate/homes/ad.html?finnkode=194317995,Lettstelt 3-roms leilighet fra 2005 med trappefri adkomst. Sentrumsnær og solrik beliggenhet. Garasje.,"Hovsgutua 42B, 2750 Gran",1800000,Leilighet,Andel,2,62 m²,66.0,1,2005,,802 016 kr,1 190 kr,2603206.0,7 620 kr,C -rød,,,,,,,,,
30,https://www.finn.no/realestate/homes/ad.html?finnkode=205151012,"Koselig enebolig med kjøkken fra 2017. Landlig beliggenhet med svært gode solforhold og flott utsikt. Tomt på 1,9 mål","Skyrudvegen 69, 2212 Kongsvinger",2600000,Enebolig,Eier (Selveier),3,128 m²,137.0,3,1978,,,66 342 kr,2666342.0,,E -gul,6 048 kr per år,,,,,,,,
31,https://www.finn.no/realestate/homes/ad.html?finnkode=204881641,"Lys, gjennomgående 3-roms leilighet - vestvendt, overbygget veranda med flott utsikt.  Heis, carport, bod m.m.","Hovslagervegen 14, 2619 Lillehammer",3600000,Leilighet,Andel,2,83 m²,92.0,3,2006,,,1 132 kr,3601132.0,3 398 kr,D -rød,,,,,,,,,
32,https://www.finn.no/realestate/homes/ad.html?finnkode=205287411,Innholdsrik og oppgradert enebolig med skjermet uteplass og stor hage,"Busmovegen 26, 2615 Lillehammer",5500000,Enebolig,Eier (Selveier),6,209 m²,256.0,,1939,,,138 842 kr,5638842.0,,G -gul,23 109 kr per år,,2007,,,,,,
33,https://www.finn.no/realestate/homes/ad.html?finnkode=204551834,"Lys og pen 2-roms leilighet med innglasset balkong. Klausulert for pensjonister, trygdede eller personer over 60 år.","Svegutua 90, 2322 Ridabu",900000,Leilighet,Andel,1,51 m²,64.0,2,1989,,359 000 kr,1 162 kr,1260162.0,5 996 kr,F -rød,,,,,,,,,
34,https://www.finn.no/realestate/homes/ad.html?finnkode=205062578,HAMAR VEST - Pent rekkehus med barnevennlig beliggenhet. Sørvestvendt terrasse med gode solforhold. Garasje.,"Solhellinga 45D, 2315 Hamar",2850000,Rekkehus,Andel,3,134 m²,146.0,,1971,,394 000 kr,8 010 kr,3252010.0,5 457 kr,E -oransje,,19852 m² (eiet),,,,,,,
35,https://www.finn.no/realestate/homes/ad.html?finnkode=204689700,"Kombinasjonsbygning, forretning og boligdel midt i sentrum - 2 godkjente boenheter er utleid i 2.etg","Storgata 42, 2830 Raufoss",6300000,Andre,Eier (Selveier),0,,636.0,2,1936,,,158 842 kr,6458842.0,,F -lysegrønn,33 360 kr per år,683 m² (eiet),,,,,,,
36,https://www.finn.no/realestate/homes/ad.html?finnkode=205291067,"Staselig og påkostet enebolig fra 1890 med stor tomt, carport og dobbeltgarasje.","Matrandvegen 590, 2235 Matrand",1500000,Enebolig,Eier (Selveier),3,154 m²,281.0,2,1890,4,,38 842 kr,1538842.0,,,,,,,,,,,
37,https://www.finn.no/realestate/homes/ad.html?finnkode=188381354,Arealeffektiv 2-roms selveierleilighet sentralt i Åsmarka- Landlige omgivelser- Egen garasje- Bør sees!,"Åsmarkvegen 1449, 2365 Åsmarka",1690000,Leilighet,Eier (Selveier),1,76 m²,83.0,1,2009,,,42 250 kr,1732250.0,,D -rød,8 352 kr per år,,,,,,,,
38,https://www.finn.no/realestate/homes/ad.html?finnkode=205188770,Trivelig enebolig med rolig og landlig beliggenhet.  Innholdsrik bolig med hele 6 soverom.,"Ottestadgutua 63, 2312 Ottestad",3550000,Enebolig,Eier (Selveier),6,187 m²,234.0,,1982,,,90 092 kr,3640092.0,,E -gul,15 073 kr per år,1116 m² (eiet),,,,,,,
39,https://www.finn.no/realestate/homes/ad.html?finnkode=195883955,Gjøvik/Kopperud - Enebolig med god planløsning - 5 sov - stue - egen loftstue - carport - solrikt - barnevennlig!,"Skifervegen 7, 2818 Gjøvik",2490000,Enebolig,Andel,5,131 m²,140.0,,1968,,324 456 kr,15 307 kr,2829763.0,5 156 kr,G -gul,,13279 m² (eiet),,,,,,,
40,https://www.finn.no/realestate/homes/ad.html?finnkode=190878906,"Ny 4-roms leilighet i 1 etasje, rett ved Brumunddal sentrum. Hei, parkeringskjeller, kjøkken med hvitevarer.","Kirkevegen 56 C, lnr 1010, 2382 Brumunddal",1580000,Leilighet,Andel,3,76 m²,81.0,1,2020,4,2 370 000 kr,8 060 kr,3958060.0,6 380 kr,,,,,,,,,,
41,https://www.finn.no/realestate/homes/ad.html?finnkode=200240119,"Ny pris! Visning 27/1! Pen og tiltalende eiendom - svært romslig og usjenert tomt, som grenser til Agnåa!","Agnåvegen 78, 2219 Brandval",1425000,Enebolig,Eier (Selveier),2,180 m²,190.0,,1981,,,36 992 kr,1461992.0,,G -oransje,5 122 kr per år,,2020,,,,,,
42,https://www.finn.no/realestate/homes/ad.html?finnkode=204690103,Trivelig og spennede enebolig med stor og solrik tomt. Uthus og nyere kjøkken.,"Narmovegen 82, 2323 Ingeberg",2390000,Enebolig,Eier (Selveier),3,83 m²,104.0,,1915,,,75 392 kr,2465392.0,,D -oransje,,2038 m² (eiet),,,,,,,
43,https://www.finn.no/realestate/homes/ad.html?finnkode=187995047,Enebolig med nydelig utsikt og egen leilighet i sokkel.,"Frusetbakken 22, 2817 Gjøvik",7500000,Enebolig,Eier (Selveier),4,271 m²,295.0,,2000,9,,203 142 kr,7703142.0,,D -oransje,36 078 kr per år,,,,,,,,
44,https://www.finn.no/realestate/homes/ad.html?finnkode=204238058,Smeby. Flott nyoppført halvpart tomannsbolig. 4 soverom. Peisovn. Garasje. Ledig for innflytting.,"Furnesvegen 212A, 2319 Hamar",4050000,Tomannsbolig,Eier (Selveier),4,109 m²,114.0,,2020,5,,102 622 kr,4152622.0,,B -lysegrønn,,,,,,,,,
45,https://www.finn.no/realestate/homes/ad.html?finnkode=204689046,INGEBERG - Innholdsrik og meget velholdt enebolig med garasje. Landlig beliggenhet på en høyde med flott utsikt!,"Midtvangvegen 108, 2323 Ingeberg",4200000,Enebolig,Eier (Selveier),3,195 m²,225.0,,1985,,,119 020 kr,4319020.0,,E -gul,14 920 kr per år,930 m² (eiet),,,,,,,
46,https://www.finn.no/realestate/homes/ad.html?finnkode=204693991,3-roms andels leilighet i 1.etg.  med attraktiv beliggenhet på Søre Ål. Carport. Kjøper MÅ være mellom 18 og 33 år!,"Gartnerløkka 2C, 2613 Lillehammer",465392,Leilighet,Andel,2,62 m²,65.0,1,1993,,101 651 kr,1 132 kr,568175.0,5 109 kr,E -rød,,,,,,,,,
47,https://www.finn.no/realestate/homes/ad.html?finnkode=204330413,Sentrumsnær selveierleilighet over 2 plan med utsikt over Vågåmo. God solgang.,"Øygardsvegen 2B, 2680 Vågå",1900000,Leilighet,Eier (Selveier),2,70 m²,94.0,2,1998,,,48 670 kr,1948670.0,600 kr,C -oransje,16 390 kr per år,,,,,,,,
48,https://www.finn.no/realestate/homes/ad.html?finnkode=204710985,Liakollen - Moderne og stilig kjedet enebolig med flott utsikt og gode solforhold! Lavt innskudd og IN-ordning.,"Marie Aamodts veg 15, 2208 Kongsvinger",1250000,Enebolig,Andel,2,114 m²,127.0,,2016,4,2 637 600 kr,11 548 kr,3899148.0,7 010 kr,C -rød,,,,,,,,,
49,https://www.finn.no/realestate/homes/ad.html?finnkode=204177467,Hamar/Østbyen - Klausulert 2-romsleilighet i 2. etasje m/innglasset balkong og heis - Bad fra 2020,"Østregate 91, 2317 Hamar",1300000,Leilighet,Andel,1,43 m²,54.0,2,1970,,415 000 kr,1 162 kr,1716162.0,5 088 kr,E -mørkegrønn,,,,,,,,,
50,https://www.finn.no/realestate/homes/ad.html?finnkode=204846741,"Trysil - Pen, modernisert og lettstelt leilighet med to soverom og nytt kjøkken. Fin beliggenhet nært Trysilfjellet!","Rustmyrvegen 29, 2420 Trysil",980000,Leilighet,Andel,2,63 m²,68.0,,1991,3,109 000 kr,5 232 kr,1094232.0,5 803 kr,E -gul,,,,,,,,,
51,https://www.finn.no/realestate/homes/ad.html?finnkode=204685507,"Raufoss - Eldre enebolig i attraktivt boligområde. 3 sov, garasje og gangavstand til Korta barneskole.","Østvollvegen 20, 2835 Raufoss",1990000,Enebolig,Eier (Selveier),3,158 m²,179.0,,1967,,,63 742 kr,2053742.0,,G -oransje,17 607 kr per år,1554 m² (eiet),,,,,,,
52,https://www.finn.no/realestate/homes/ad.html?finnkode=197993596,"Landlig og idyllisk eiendom med en stor enebolig fra 2005 - stor tomt på ca 4,7 daa - 2 stabbur - stall på egen tomt","Grensevegen 588, 2240 Magnor",3700000,Enebolig,Eier (Selveier),4,211 m²,218.0,,2005,,,93 874 kr,3793874.0,,D -oransje,15 484 kr per år,4703 m² (eiet),,,,,,,
53,https://www.finn.no/realestate/homes/ad.html?finnkode=204710463,"Stor enebolig med garasje/uthus, solrik veranda, nydelig fjordutsikt og vestvendt tomt. Landlig, rett ved turterreng.","Fjordlinna 370, 2760 Brandbu",3190000,Enebolig,Eier (Selveier),5,243 m²,266.0,2,1971,,,81 150 kr,3271150.0,,F -oransje,3 013 kr per år,,,,,,,,
54,https://www.finn.no/realestate/homes/ad.html?finnkode=193489114,Enebolig i landlige omgivelser på stor og solrik tomt. Uthus og garasje,"Heggvinvegen 141, 2324 Vang på Hedmarken",1790000,Enebolig,Eier (Selveier),3,128 m²,138.0,,1921,,,46 122 kr,1836122.0,,G -gul,5 000 kr per år,2538 m² (eiet),,,,,,,
55,https://www.finn.no/realestate/homes/ad.html?finnkode=204687091,Trivelig eiendom rett ved sentrum - Egen boenhet i 2. etg - Garasje og 2 boder - Nærhet til Svartholtet,"Liavegen 3, 2414 Elverum",2580000,Enebolig,Eier (Selveier),3,155 m²,214.0,,1958,,,80 142 kr,2660142.0,,G -mørkegrønn,14 282 kr per år,603 m² (eiet),,,,,,,
56,https://www.finn.no/realestate/homes/ad.html?finnkode=204701650,"Gjøvik - Sentral 3roms leilighet i blindgate, barnevennlig område med gode solforhold og utsikt. (NY VISN.DATO)","Haakons gate 22, 2815 Gjøvik",2400000,Leilighet,Andel,2,66 m²,66.0,,1957,,61 749 kr,6 132 kr,2467881.0,2 943 kr,,,827 m² (eiet),,,72 m²,,,,
57,https://www.finn.no/realestate/homes/ad.html?finnkode=202383878,"Koselig enebolig med en barnevennlig beliggenhet på Austmarka - tomt på ca.1,3 mål - enkel standard - utsikt til Sagåa","Åbogenvegen 81, 2224 Austmarka",1380000,Enebolig,Eier (Selveier),4,137 m²,185.0,,1926,,,35 874 kr,1415874.0,,G -gul,10 948 kr per år,1318 m² (eiet),,,,,,,
58,https://www.finn.no/realestate/homes/ad.html?finnkode=191828140,Modernisert enebolig i veletablert og familievennlig boligområde - Nært flotte naturopplevelser - 4 soverom,"Bruvegen 24, 2409 Elverum",2790000,Enebolig,Eier (Selveier),4,95 m²,113.0,,1970,,,85 392 kr,2875392.0,,,,689 m² (eiet),,,102 m²,,,,
59,https://www.finn.no/realestate/homes/ad.html?finnkode=204790054,Oppgradert og sentralt beliggende rekkehus. Solrikt og meget barnevennlig,"Gausdalsgata 162E, 2615 Lillehammer",2920000,Leilighet,Andel,2,96 m²,112.0,1,1962,,187 657 kr,8 060 kr,3115717.0,4 063 kr,F -oransje,,,,,,,,,
60,https://www.finn.no/realestate/homes/ad.html?finnkode=204698821,Bolig med leiligheter i Ryfoss sentrum,"Ryfossvegen 95, 2973 Ryfoss",1200000,Andre,Eier (Selveier),6,232 m²,313.0,,1955,,,31 374 kr,1231374.0,21 077 kr,,,1518 m² (eiet),,,,,,,
61,https://www.finn.no/realestate/homes/ad.html?finnkode=204727671,Vestvendt 3-roms i sentrum med solrik balkong.,"Morteruds gate 22, 2317 Hamar",2400000,Leilighet,Andel,2,74 m²,83.0,4,1963,,259 000 kr,1 632 kr,2660632.0,4 848 kr,E -lysegrønn,,,,,,,,,
62,https://www.finn.no/realestate/homes/ad.html?finnkode=204119765,Tiltalende og innholdsrik enebolig med nydelige solforhold og mjøsutsikt. Barnevennlig område.,"HOBERGVEGEN 9, 2312 Ottestad",6300000,Enebolig,Eier (Selveier),4,196 m²,254.0,2,1971,,,157 500 kr,6457500.0,0 kr,D -oransje,21 110 kr per år,,,,,,,,
63,https://www.finn.no/realestate/homes/ad.html?finnkode=193537229,"Gjøvik - Lys og pen leil. med 2 sov, nærhet til sentrum og flott utsikt over byen og Mjøsa!","Tjernvegen 1, 2821 Gjøvik",1990000,Leilighet,Andel,2,64 m²,64.0,2,1958,,485 716 kr,7 982 kr,2483698.0,4 932 kr,F -oransje,,,,,,,,,
64,https://www.finn.no/realestate/homes/ad.html?finnkode=204297486,"Løten / Karudhagan - Pen, praktisk og lettstelt 3-roms selveierleilighet på bakkeplan bygget i 2009 - Carport","Torvvegen 11, 2340 Løten",2100000,Leilighet,Eier (Selveier),2,66 m²,70.0,1,2009,,,53 872 kr,2153872.0,1 800 kr,C -oransje,1 890 kr per år,,,,,,,,
65,https://www.finn.no/realestate/homes/ad.html?finnkode=194977070,Lys og attraktiv 2-roms andelsleilighet med innglasset balkong. Midt i sentrum. Heis.,"Heidmanns gate 31, 2317 Hamar",1590000,Leilighet,Andel,1,31 m²,40.0,3,1963,,188 000 kr,1 632 kr,1779632.0,3 770 kr,D -lysegrønn,,,,,,,,,
66,https://www.finn.no/realestate/homes/ad.html?finnkode=204718236,"Fåvang, spennende prosjekt","Smiuvegen 11, 2634 Fåvang",1500000,Andre,Eier (Selveier),8,200 m²,400.0,,1930,,,0 kr,1500000.0,1 kr,,,1348 m² (eiet),,,,200 m²,,,
67,https://www.finn.no/realestate/homes/ad.html?finnkode=204688609,INGEBERG - Tiltalende og innholdsrik enebolig med solfylte uteplasser og integrert dobbelgarasje.,"Tiurvegen 21, 2323 Ingeberg",4500000,Enebolig,Eier (Selveier),3,148 m²,162.0,,1972,,,126 520 kr,4626520.0,,E -gul,16 400 kr per år,1272 m² (eiet),,,,,,,
68,https://www.finn.no/realestate/homes/ad.html?finnkode=204695554,"Koselig enebolig med romslig tomt - sentral beliggenhet i Hunndalen - gangavstand til dagligvare, barnehage og skoler.","Bratsvevegen 10, 2827 Hunndalen",2490000,Enebolig,Eier (Selveier),3,120 m²,174.0,,1933,6,,77 892 kr,2567892.0,,G -gul,14 996 kr per år,,,,,,,,
69,https://www.finn.no/realestate/homes/ad.html?finnkode=204578650,To-roms byleilighet med veldisponert planløsning - Innglasset terrasse - Parkering i carport,"Sven Morens veg 2, 2408 Elverum",2100000,Leilighet,Eier (Selveier),1,39 m²,50.0,1,2015,,,64 042 kr,2164042.0,1 939 kr,B -mørkegrønn,,,,,,,,,
70,https://www.finn.no/realestate/homes/ad.html?finnkode=204554193,Pent rekkehus med usjenert og flott beliggenhet med nydelig utsikt,"Toresheimvegen 30, 2214 Kongsvinger",2420000,Rekkehus,Andel,3,112 m²,112.0,,1970,,259 872 kr,8 032 kr,2687904.0,4 724 kr,F -oransje,,12968 m² (eiet),,,,,,,
71,https://www.finn.no/realestate/homes/ad.html?finnkode=204679100,"Romslig og moderne 3-roms selveierleilighet i barnevennlig område, med hage, terrasse og carport med elbillading.","Petlundtunet 13, 2312 Ottestad",2590000,Leilighet,Eier (Selveier),2,67 m²,71.0,1,2013,,3 806 kr,73 562 kr,2667368.0,1 744 kr,,6 124 kr per år,17521 m² (eiet),,,,,,,
72,https://www.finn.no/realestate/homes/ad.html?finnkode=203684174,"Innholdsrik og vedlikeholdt familiebolig, flott utsikt Mjøsa - Kort veg til skole, barnehage, sentrumsfasiliteter","Elgtråkket 49, 2390 Moelv",3950000,Enebolig,Eier (Selveier),4,187 m²,234.0,,1982,,,100 122 kr,4050122.0,,E -gul,17 349 kr per år,994 m² (eiet),,,,,,,
73,https://www.finn.no/realestate/homes/ad.html?finnkode=195854281,Velholdt og fin enebolig med barnevennlig beliggenhet. Kjeller med mange muligheter. Ca 2 mål tomt. Garasje og carport.,"Kvernhusvegen 12, 2409 Elverum",3690000,Enebolig,Eier (Selveier),3,199 m²,252.0,,1969,,,107 892 kr,3797892.0,,G -oransje,,2337 m² (eiet),,,,,,,
74,https://www.finn.no/realestate/homes/ad.html?finnkode=204553039,Lettstelt og praktisk halvpart av tomannsbolig i usjenerte omgivelser,"Humlevegen 1, 2235 Matrand",650000,Tomannsbolig,Andel,1,62 m²,66.0,,1990,,6 836 kr,8 032 kr,664868.0,4 782 kr,D -gul,,4774 m² (eiet),,,,,,,
75,https://www.finn.no/realestate/homes/ad.html?finnkode=204449556,Enebolig fint beliggende på romslig eiertomt i rolig og barnevennlig område på Dahle. Ligger nært lysløype og turstier.,"Dahlevegen 38, 2670 Otta",1500000,Enebolig,Eier (Selveier),3,150 m²,204.0,2,1973,,,38 670 kr,1538670.0,,F -lysegrønn,23 572 kr per år,,,,,,,,
76,https://www.finn.no/realestate/homes/ad.html?finnkode=182105923,Meget sjarmerende og påkostet del av tomannsbolig med fin tomt og flott utsikt. Garasje.,"Kvalslykkja 6 A, 2320 Furnes",2700000,Tomannsbolig,Eier (Selveier),3,138 m²,157.0,,1958,,,83 142 kr,2783142.0,,F -gul,,1030 m² (eiet),,,,,,,
