,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Tomteareal,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Energimerking,Rom,Kommunale avg.,Pris med fellesgjeld,Grunnflate,Tomt,Bruttoareal,Utleiedel,Solgtpris,Boligselgerforsikring,Renovert år
0,https://www.finn.no/realestate/homes/ad.html?finnkode=204303360,"SOLGT VISNING AVLYST || Rålekker 2-roms sentralt på Frogner med solid takhøyde (3m), store vindusflater og god standard.","Erling Skjalgssons gate 1B, 0267 Oslo",5300000,Leilighet,Aksje,1,60 m²,66.0,2,1901,905 m² (eiet),210 000 kr,19 520 kr,5529520.0,4 749 kr,,,,,,,,,,,
1,https://www.finn.no/realestate/homes/ad.html?finnkode=205039408,Romslig & lys 3-roms med stort potensial: skap deres eget drømmehjem! Attraktiv beliggenhet - Ingen dok.avgift,"Osterhaus` gate 21D, 0183 Oslo",2680000,Leilighet,Andel,2,50 m²,50.0,,1876,,1 216 921 kr,8 032 kr,3904953.0,8 685 kr,F -rød,3,,,,,,,,,
2,https://www.finn.no/realestate/homes/ad.html?finnkode=204038541,Delikat gjennomgående 3-roms m/solrik vestvendt balkong. Bad fra 2010/11. Kjøkken fra 2014. V.V. og fyring inkl.,"Libakkfaret 9 B, 1184 Oslo",3700000,Leilighet,Eier (Selveier),2,67 m²,67.0,3,1955,,248 361 kr,100 051 kr,4048412.0,3 940 kr,F -mørkegrønn,,,,,,,,,,
3,https://www.finn.no/realestate/homes/ad.html?finnkode=204627797,"Lekker, gjennomgående 2-roms med balkong og garasjeplass | Mulighet for 2 soverom | IN-ordning | Ingen forkjøpsrett","Skullerudskogen 17D, 1188 Oslo",2800000,Leilighet,Andel,1,62 m²,62.0,4,2006,,1 014 000 kr,1 032 kr,3815032.0,11 144 kr,D -rød,,,,,,,,,,
4,https://www.finn.no/realestate/homes/ad.html?finnkode=204893047,"Pen, innholdsrik enebolig med hybel, flotte uteareal, integrert garasje og uthus. Meget barnevennlig i stille stikkvei","Øvre Prinsdals vei 37G, 1266 Oslo",8500000,Enebolig,Eier (Selveier),4,261 m²,305.0,,1974,1113 m² (eiet),,228 170 kr,8728170.0,,F -oransje,,20 846 kr per år,,,,,,,,
5,https://www.finn.no/realestate/homes/ad.html?finnkode=204694085,Strøken og moderne 4-roms leilighet fra 2019 - Heis - Solrik balkong på 8 kvm m/flott utsikt - Attraktiv beliggenhet.,"Lørenveien 54B, 0585 Oslo",6990000,Leilighet,Andel,3,86 m²,89.0,6,2019,,,15 526 kr,7005526.0,4 098 kr,C -mørkegrønn,,,,,,,,,,
6,https://www.finn.no/realestate/homes/ad.html?finnkode=203487762,"Pen og innholdsrik 5-roms i 1. etg, trappefri adkomst. To terrasser. Varmtvann og tv/bredbånd inkl. Parkering.","Vestre Haugen 24, 1054 Oslo",3500000,Leilighet,Andel,4,98 m²,98.0,1,1975,,439 000 kr,8 626 kr,3947626.0,6 055 kr,E -rød,,,,,,,,,,
7,https://www.finn.no/realestate/homes/ad.html?finnkode=203828009,"Mortensrud - solrik 3-roms i 8.etasje med sydvendt balkong på 13 kvm. Heis, garasje og gasspeis.","Helga Vaneks vei 3F, 1281 Oslo",4350000,Leilighet,Eier (Selveier),2,73 m²,77.0,8,2015,,,117 527 kr,4467527.0,3 943 kr,B -mørkegrønn,,,,,,,,,,
8,https://www.finn.no/realestate/homes/ad.html?finnkode=204214395,"Stemningsfull 3-roms med 14 m2 solrik balkong. Fantastisk utsikt. Garasje. Heis. Internett/tv, varmtvann og fyring inkl!","Turbinveien 6, 0195 Oslo",4250000,Leilighet,Andel,2,76 m²,79.0,7,2012,,2 150 000 kr,15 554 kr,6415554.0,9 763 kr,D -mørkegrønn,,,,,,,,,,
9,https://www.finn.no/realestate/homes/ad.html?finnkode=204121633,Lys og lekker 2-roms med stor og solrik balkong. God standard. Heis. Sentralt. Flytt rett inn!,"Vitaminveien 2, 0484 Oslo",4100000,Leilighet,Andel,1,52 m²,52.0,2,1972,,70 220 kr,15 459 kr,4185679.0,3 063 kr,E -rød,,,,,,,,,,
10,https://www.finn.no/realestate/homes/ad.html?finnkode=204813883,"Luftig og velholdt 3-roms i markagrensen med garasje, solrik & sydvendt balkong samt mulighet for innredning av kjeller.","Nedslagsveien 8 - i markagrensen, 0687 Oslo",4750000,Leilighet,Andel,2,66 m²,66.0,1,1964,,234 000 kr,15 554 kr,4999554.0,5 249 kr,F -rød,,,,,,,,,,
11,https://www.finn.no/realestate/homes/ad.html?finnkode=204358056,"Vertikaldelt tomannsbolig med solrik terrasse på 68m2, hage, garasje og stor gårdsplass. Attraktivt og barnevennlig.","Heggelibakken 62, 0374 Oslo",8500000,Tomannsbolig,Eier (Selveier),3,101 m²,101.0,,1952,541 m² (eiet),,230 058 kr,8730058.0,,G -oransje,,15 389 kr per år,,,,,,,,
12,https://www.finn.no/realestate/homes/ad.html?finnkode=204805362,Vertikaldelt tomannsbolig. Meget familievennlig planløsning og svært attraktiv beliggenhet.,"Midtveien 35, 0583 Oslo",7900000,Tomannsbolig,Eier (Selveier),3,104 m²,107.0,,2008,979 m² (eiet),,,,1 200 kr,C -oransje,,,,,,,,,,
13,https://www.finn.no/realestate/homes/ad.html?finnkode=203619290,"Lys & strøken 4-roms toppleilighet m/ 2 nyere bad, 2 balkonger og garasjeplass. Flott utsikt over Oslo. Barnevennlig","Lindebergveien 47A, 1069 Oslo",3950000,Leilighet,Andel,3,82 m²,96.0,4,1977,,238 983 kr,8 010 kr,4196993.0,4 816 kr,E -rød,,,,,,,,,,
14,https://www.finn.no/realestate/homes/ad.html?finnkode=188456977,Svært sjarmerende og innholdsrik enebolig med velstelt og usjenert hage. Atelier. Mulighet for utleieenhet.,"Sognsveien 149, 0860 Oslo",18900000,Enebolig,Eier (Selveier),4,242 m²,252.0,,1940,,,489 842 kr,19389842.0,,G -oransje,5,18 113 kr per år,,,,,,,,
15,https://www.finn.no/realestate/homes/ad.html?finnkode=187585064,Selveier på 80 kvm som er delt opp i to 3-roms enheter - Gode leieinntekter - Varmtvann inklusiv - Nærhet til T-bane!,"Platous gate 11A, 0190 Oslo",5490000,Leilighet,Eier (Selveier),4,80 m²,80.0,1,1899,,104 000 kr,156 342 kr,5750342.0,4 700 kr,,5,,,,,,,,,
16,https://www.finn.no/realestate/homes/ad.html?finnkode=159755094,Luftig og solrik 3-roms over 2 plan med garasjeplass - 2 solrike balkonger med kveldssol - Barnevennlig - IN-ordning!,"Ulvenveien 123E, 0665 Oslo",3300000,Leilighet,Eier (Selveier),2,79 m²,79.0,1,1982,,523 000 kr,96 912 kr,3919912.0,6 370 kr,D -rød,,,,,,,,,,
17,https://www.finn.no/realestate/homes/ad.html?finnkode=205037536,Oppussingsobjekt med stort potensiale! 3(4)-roms selveier i 2.etg | Garasjeplass med el-billader | Attraktiv beliggenhet,"Høyenhallveien 97, 0678 Oslo",5000000,Leilighet,Eier (Selveier),2,78 m²,81.0,2,1988,,33 434 kr,137 390 kr,5170824.0,3 000 kr,F -rød,,,,,,,,,,
18,https://www.finn.no/realestate/homes/ad.html?finnkode=204580205,SOLGT! - VISNING AVLYST! Oppussingsobjekt med stort potensial og koselig balkong. Sentralt på populære Torshov,"Vogts gate 46, 0477 Oslo",6250000,Leilighet,Andel,3,79 m²,79.0,4,1919,,235 856 kr,1 132 kr,6486988.0,3 579 kr,G -rød,,,,,,,,,,
19,https://www.finn.no/realestate/homes/ad.html?finnkode=197568389,3 - roms i firemannsbolig med stort loft og utbygningsmuligheter. Attraktivt og barnevennlig. Kort vei til Østmarka.,"Eftasåsen 11, 0687 Oslo",4300000,Leilighet,Andel,2,64 m²,64.0,2,1956,,208 000 kr,,,3 796 kr,,3,,4 508 000 kr,,,,,,,
20,https://www.finn.no/realestate/homes/ad.html?finnkode=204383403,Lys endeleilighet med store vindusflater - nye vinduer - originalt tregulv - masse potensiale! Vv. & fyr inkl.,"Sinsenterrassen 11, 0574 Oslo",3400000,Leilighet,Eier (Selveier),1,58 m²,58.0,2,1935,,,,,4 839 kr,G -mørkegrønn,,,,,,,,,,
21,https://www.finn.no/realestate/homes/ad.html?finnkode=204988841,Flott 2-roms m/ utsikt. Perfekt førstegangskjøp. Lekkert kjøkken. Bad fra 2019. V.v. og fyring inkl.,"Schouterrassen 9, 0573 Oslo",3200000,Leilighet,Andel,1,37 m²,37.0,5,1937,,240 172 kr,8 032 kr,3448204.0,3 364 kr,G -mørkegrønn,,,,,,,,,,
22,https://www.finn.no/realestate/homes/ad.html?finnkode=205030304,"Strøken og gjennomgående 4-roms med balkong. Alt pusset opp i 2013/2014. Garasjeplass. Nærhet til ""alt""","Stolmakergata 9C, 0551 Oslo",6500000,Leilighet,Andel,3,78 m²,78.0,3,1984,,103 000 kr,9 126 kr,6612126.0,4 413 kr,E -rød,,,,,,,,,,
23,https://www.finn.no/realestate/homes/ad.html?finnkode=197150272,9 gode garasjeplasser med el-bil lader i lukket anlegg med sentral beliggenhet.,"Pilestredet Park 11-13, 0176 Oslo",680000,Andre,Eier (Selveier),,,,,1993,3575 m² (eiet),,32 642 kr,712642.0,608 kr,,,,,1 m²,,,,,,
24,https://www.finn.no/realestate/homes/ad.html?finnkode=197445803,Hoff/Smedstad. Lys og pen obligasjonsleilighet i 6 mannsbolig i etablert villaområde - garasje - balkong - peis,"Kopperudsvei 2, 0379 Oslo",640000,Leilighet,Obligasjon,2,59 m²,61.0,2,1955,1061 m² (eiet),,757 kr,640757.0,10 633 kr,,,,,,,,,,,
25,https://www.finn.no/realestate/homes/ad.html?finnkode=194139271,Attraktiv 3(4)-roms over 2 plan-Garasje m/EL-billader-Vestvendt balkong m/fantastisk utsikt-Peis-Sokner til Trasop skole,"Hellerudgrenda 65D, 0672 Oslo",5390000,Leilighet,Andel,3,80 m²,80.0,2,1985,,173 473 kr,8 010 kr,5571483.0,4 515 kr,E -oransje,,,,,,,,,,
26,https://www.finn.no/realestate/homes/ad.html?finnkode=205170154,Innbydende og delikat 1(2) roms andelsleilighet beliggende lyst og fritt i 5 etg. Ingen dok avg.,"Trondheimsveien 97, 0565 Oslo",3350000,Leilighet,Andel,1,35 m²,36.0,5,1941,,71 000 kr,8 060 kr,3429060.0,3 065 kr,,2,,,,,,,,,
27,https://www.finn.no/realestate/homes/ad.html?finnkode=203867833,"Lekker og lys hjørneleil. totaloppusset i 2018 m/peis, balkong, 2 bad/wc mv. Flott beliggenhet i parkmessige omgivelser.","Drammensveien 50 D, 0271 Oslo",9200000,Leilighet,Eier (Selveier),2,92 m²,92.0,2,1934,,105 491 kr,241 362 kr,9546853.0,4 985 kr,G -mørkegrønn,,,,,,,,,,
28,https://www.finn.no/realestate/homes/ad.html?finnkode=204707769,"Lys og romslig 4-R selveier over 2-plan, med to balkonger og flott utsikt - Lekkert HTH kjøkken fra 2017 - Garasjeplass","Ulvenveien 125D, 0665 Oslo",3750000,Leilighet,Eier (Selveier),3,97 m²,97.0,4,1982,,669 000 kr,111 847 kr,4530847.0,7 777 kr,F -rød,,,,,,,,,,
29,https://www.finn.no/realestate/homes/ad.html?finnkode=204874001,"Klassisk, gjennomgående og svært innbydende 2-roms m/ balkong mot indre gård. Oppgradert i 2018. Perfekt førstegangskjøp","Maridalsveien 47A, 0458 Oslo",4200000,Leilighet,Andel,1,47 m²,47.0,3,1899,,212 663 kr,15 510 kr,4428173.0,3 512 kr,G -mørkegrønn,,,,,,,,,,
30,https://www.finn.no/realestate/homes/ad.html?finnkode=203835431,"Fredensborg / Vulkan - 4(5)-roms oppussingsobjekt m/heis og balkong. 3 soverom, utsikt og stort potensial","Maridalsveien 9A, 0172 Oslo",5700000,Leilighet,Eier (Selveier),3,96 m²,96.0,5,1938,,298 712 kr,,,6 477 kr,F -mørkegrønn,,,5 998 712 kr,,,,,,,
31,https://www.finn.no/realestate/homes/ad.html?finnkode=205024741,VISNING AVLYST -  SOLGT /MAJORSTUEN/VESTKANTTORGET- DELIKAT 2(3) R.- TOPPETG. - FYRING & V.V. INKL,"Neuberggata 9 a, 0367 Oslo",4190000,Leilighet,Eier (Selveier),1,50 m²,50.0,5,1932,,225 000 kr,136 362 kr,4551362.0,3 609 kr,G -mørkegrønn,,,,,,,,,,
32,https://www.finn.no/realestate/homes/ad.html?finnkode=204907246,"Solrik eierleilighet fra 2003 med flott beliggenhet nær Sæter. Terrasse, hage og 2 garasjeplasser","Kittel-Nielsens vei 59B, 1163 Oslo",6900000,Leilighet,Eier (Selveier),1,97 m²,100.0,1,2003,,24 864 kr,173 842 kr,7098706.0,2 684 kr,E -rød,,,,,,,,,,
33,https://www.finn.no/realestate/homes/ad.html?finnkode=192652721,Lekker ny 4-roms topp- og hjørneleilighet fra 2019 med god standard og flott utsikt. Heis. Garasjeplass.,"Liakollveien 44 B, 1259 Oslo",3000000,Leilighet,Andel,3,83 m²,88.0,5,2019,,2 825 000 kr,15 385 kr,5840385.0,7 506 kr,C -mørkegrønn,,,,,,,,,,
34,https://www.finn.no/realestate/homes/ad.html?finnkode=199536907,"Holmenkollen, delikat stor & flott endeleilh m/heis, peis, terrasse, p-plass, totaloppusset 2019 + hybelinntekter","Doktor Holms vei 17D, 0787 Oslo",10200000,Leilighet,Eier (Selveier),4,134 m²,142.0,2,1990,11907 m² (eiet),,263 742 kr,10463742.0,4 778 kr,,,,,,,,,,,
35,https://www.finn.no/realestate/homes/ad.html?finnkode=171656535,GRÜNERLØKKA: Praktisk og romslig 3-roms leilighet o/2 etasjeplan. Privat uteplass! Mulighet for leie av garasjeplass.,"Fjellgata 2 A, 0566 Oslo",5890000,Leilighet,Andel,2,92 m²,102.0,1,1983,,233 000 kr,8 992 kr,6131992.0,2 904 kr,E -rød,,,,,,,,,,
36,https://www.finn.no/realestate/homes/ad.html?finnkode=204039645,Lekker 4-roms endeleilighet - sydvestvendt balkong på 12 kvm - heis - påkostet materialvalg - leiet garasjeplass*,"Hans Nordahls gate 52, 0481 Oslo",7200000,Leilighet,Eier (Selveier),3,90 m²,90.0,4,2018,,,195 940 kr,7395940.0,3 402 kr,C -mørkegrønn,,,,,,,,,,
37,https://www.finn.no/realestate/homes/ad.html?finnkode=161872191,Garasjeplass - ca 15 kvm - Grefsen/Kjelsås/Nydalen,"Othilie Thonnings vei 8, 0487 Oslo",250000,Andre,Eier (Selveier),0,0 m²,15.0,,1990,,,6 775 kr,256775.0,0 kr,,,,,,,,,,,
38,https://www.finn.no/realestate/homes/ad.html?finnkode=204120262,Pen 3-roms hjørneleilighet i 3. etg. Peis. Vestvendt Balkong. 2 sov. Mul. for leie av P-plass i brl. God standard.,"Langbølgen 50, 1150 Oslo",4450000,Leilighet,Andel,2,69 m²,77.0,3,1965,,87 000 kr,15 554 kr,4552554.0,3 878 kr,G -oransje,,,,,,,,,,
39,https://www.finn.no/realestate/homes/ad.html?finnkode=203937134,"2-roms leilighet + kontor med trappefri adkomst, garasjeplass med mulighet for el-bil lader. IN-ordning.","Høybråtenveien 1A, 1055 Oslo",2750000,Leilighet,Andel,1,59 m²,64.0,1,1977,,246 000 kr,8 032 kr,3004032.0,3 525 kr,E -rød,,,,,,,,,,
40,https://www.finn.no/realestate/homes/ad.html?finnkode=203461410,"Strøken og nyere(2018) 2-r utsiktsleilighet - Solrik balkong, heis og garasjepl. m/ el-lader - God takhøyde - Fjernvarme","Lørenveien 59A, 0585 Oslo",4390000,Leilighet,Eier (Selveier),1,41 m²,43.0,9,2018,,,119 392 kr,4509392.0,1 840 kr,C -mørkegrønn,,,,,,,,,,
41,https://www.finn.no/realestate/homes/ad.html?finnkode=204864022,BOLIGEN ER SOLGT! DIREKTE BUD ER GITT TIL SELGER. VISNINGENE ER AVLYST!,"Nordlisletta 28, 0952 Oslo",3390000,Leilighet,Andel,3,81 m²,88.0,2,1957,,372 000 kr,132 kr,3762132.0,6 338 kr,E -oransje,,,,,,,,,,
42,https://www.finn.no/realestate/homes/ad.html?finnkode=197434847,"Stor 4-roms leil. fra 2019 m/garasje, 2 bad og 2 uteplasser. Takterrasse. IN-ordning - Husleie kr 4160,- ved innfrielse.","Ingeniørveien 16, 0196 Oslo",3790000,Leilighet,Andel,3,90 m²,94.0,1,2019,,3 708 000 kr,8 457 kr,7506457.0,8 795 kr,D -mørkegrønn,,,,,,,,,,
43,https://www.finn.no/realestate/homes/ad.html?finnkode=199485474,"RESERVERT Oppvarmet garasjeplass i lukket, moderne anlegg  i WALDEMARS HAGE, DARRES GATE","Darres gate 30, 0175 Oslo",260000,Garasje/Parkering,Annet,0,10 m²,10.0,,2009,,,750 kr,260750.0,425 kr,,,,,,,,,,,
44,https://www.finn.no/realestate/homes/ad.html?finnkode=203366946,"Varmtv., fyr. og internett inkl. - lave fellesutgifter - p-plass inne - heis - balkong - oppussingsobj. - utleiemuligh.","Lofsrudhøgda 209, 1281 Oslo",2440000,Leilighet,Eier (Selveier),1,59 m²,64.0,4,1986,,169 661 kr,74 862 kr,2684523.0,3 717 kr,E -mørkegrønn,,,,,,,,,,
45,https://www.finn.no/realestate/homes/ad.html?finnkode=205058123,VISNING AVLYST/ SOLGT - KARLSRUD/LAMBERTSETER - 2(3)R - V.V. INKL. - BALKONG -,"Radarveien 86, 1151 Oslo",3190000,Leilighet,Andel,1,55 m²,66.0,,1960,40022 m² (eiet),82 000 kr,5 432 kr,3277432.0,3 369 kr,G -mørkegrønn,,,,,,,,,,
46,https://www.finn.no/realestate/homes/ad.html?finnkode=204413556,"Pen 2 (3)- roms med innglasset, solrik balkong. Garasjeplass. Kjøkken og bad fra 2010. Varmtvann og fyring inkl.","Nordtvetveien 24, 0952 Oslo",3100000,Leilighet,Andel,1,65 m²,72.0,1,1957,,314 000 kr,1 132 kr,3415132.0,5 334 kr,,2,,,,,,,,,
47,https://www.finn.no/realestate/homes/ad.html?finnkode=204580238,Stor 5-roms over to plan med flott uteplass på 13 m²| V.vann og garasje inkl. | Pent kjøkken fra 2019 | Barnevennlig.,"Høybråtenveien 33C, 1055 Oslo",3990000,Leilighet,Andel,4,117 m²,117.0,1,1976,,419 000 kr,8 658 kr,4417658.0,5 365 kr,,5,,,,,,,,,
48,https://www.finn.no/realestate/homes/ad.html?finnkode=204304401,"Sjelden mulighet i utbygget tomannsbolig på 202 BRA med Ekebergsletta som nabo| 4 soverom, 2 bad, 2 stuer | Egen garasje","Olleveien 9B, 1182 Oslo",12500000,Tomannsbolig,Eier (Selveier),4,182 m²,202.0,3,1966,,,313 842 kr,12813842.0,,,7,18 114 kr per år,,,,,,,,
49,https://www.finn.no/realestate/homes/ad.html?finnkode=146147781,"Garasjeplass i lukket, moderne anlegg med opplegg for EL-bil lader | WALDEMARS HAGE | DARRES GATE","DARRES GATE 30, 0175 Oslo",260000,Garasje/Parkering,Eier (Selveier),0,0 m²,9.0,,2010,,,0 kr,260000.0,425 kr,,,,,,,,,,,
50,https://www.finn.no/realestate/homes/ad.html?finnkode=204482860,"SMESTAD: Flott 3-roms m/15kvm balkong. Garasjeplass. Heis. Nyere kjøkken, gulv og malte overflater fra 2018. Trappefri.","Smestadhagan 22 B, 0376 Oslo",9250000,Leilighet,Eier (Selveier),2,96 m²,96.0,2,2001,,,232 627 kr,9482627.0,3 568 kr,D -rød,,,,,,,,,,
51,https://www.finn.no/realestate/homes/ad.html?finnkode=204577415,Lys 4-roms leilighet over 2 plan med stort potensial - Sydvendt balkong - Oppussingsobjekt - Lave omk.,"Rådyrveien 1, 0595 Oslo",3200000,Leilighet,Andel,3,83 m²,83.0,3,1955,,139 956 kr,1 164 kr,3341120.0,4 334 kr,,4,,,,,,,,,
52,https://www.finn.no/realestate/homes/ad.html?finnkode=204322986,"MANGLERUD: Lys og luftig 3-roms hjørneleilighet med flott utsikt! Balkong på ca. 3,3kvm. Heis. Vv. og fyring inkl. fk.","Rugveien 38, 0679 Oslo",3650000,Leilighet,Andel,2,60 m²,60.0,5,1966,,174 942 kr,8 661 kr,3833603.0,3 717 kr,E -gul,,,,,,,,,,
53,https://www.finn.no/realestate/homes/ad.html?finnkode=203851327,Lys og luftig 2(3)-roms toppleilighet med mye særpreg | Populære Sommerfrydløkken | Vv/fyring inkl. | Idyllisk gårdsrom,"Bisp Nikolas' gate 6, 0652 Oslo",4100000,Leilighet,Aksje,1,61 m²,61.0,5,1933,,291 027 kr,19 470 kr,4410497.0,4 424 kr,G -mørkegrønn,,,,,,,,,,
54,https://www.finn.no/realestate/homes/ad.html?finnkode=182934889,Nye svært delikate familieboliger på øvre rekke | Solrik takterrasse på 40 kvm med panoramautsikt | Garasje,"Fjellstuveien 19 A, 0982 Oslo",6900000,Enebolig,Eier (Selveier),3,107 m²,122.0,,2021,,,,,,B -oransje,,,,,Eiet,,,,,
55,https://www.finn.no/realestate/homes/ad.html?finnkode=204605603,"Strøken 3-roms leilighet | LEILIGHETEN ER SOLGT, VISNING AVLYST!","Rolf Hofmos gate 19, 0655 Oslo",4200000,Leilighet,Andel,2,53 m²,56.0,2,2009,,,8 626 kr,4208626.0,3 485 kr,D -mørkegrønn,,,,,,,,,,
56,https://www.finn.no/realestate/homes/ad.html?finnkode=191485965,"Lys, attraktiv og familievennlig 4-r selveier over 2 plan. ca. 91 kvm gulvareal. Solrik veranda. Utsikt. Peis. P-plass.","Nordengveien 72A, 0755 Oslo",6490000,Leilighet,Eier (Selveier),3,70 m²,70.0,2,1952,,,171 892 kr,6661892.0,1 945 kr,,4,,,,,,,,,
57,https://www.finn.no/realestate/homes/ad.html?finnkode=203339128,Flott og unik toppleilighet med en spektakulær utsikt! - Gode solforhold - 3 soverom - Heis og balkong!,"Alnagata 11, 0192 Oslo",4950000,Leilighet,Andel,3,62 m²,66.0,5,1861,,1 523 256 kr,8 032 kr,6481288.0,11 409 kr,D -rød,,,,,,,,,,
58,https://www.finn.no/realestate/homes/ad.html?finnkode=204881091,Moderne og lekker leilighet med stor balkong og flott utsikt - Heis - Varmtvann og internett inkl,"Maridalsveien 205, 0469 Oslo",2590000,Leilighet,Aksje,,27 m²,27.0,5,1940,,429 008 kr,19 520 kr,3038528.0,2 981 kr,C -rød,1,,,,,,,,,
59,https://www.finn.no/realestate/homes/ad.html?finnkode=196996806,"Lekker 4-roms selveier på nyetablerte Harbitz Torg. Heis, peis og balkong. Umiddelbar nærhet til alt!","Harbitzalleen 37, 0275 Oslo",8600000,Leilighet,Eier (Selveier),3,91 m²,94.0,2,2019,,14 010 kr,224 920 kr,8838930.0,3 558 kr,D -mørkegrønn,,,,,,,,,,
60,https://www.finn.no/realestate/homes/ad.html?finnkode=195871851,"Lyst og funksjonelt enderekkehus med skjermet beliggenhet! Garasjeplass, tre soverom og flere uteplasser og hage.","Nordåssløyfa 21A, 1251 Oslo",3790000,Rekkehus,Andel,3,99 m²,104.0,,1984,87078 m² (eiet),164 000 kr,15 385 kr,3969385.0,5 072 kr,E -lysegrønn,,,,,,,,,,
61,https://www.finn.no/realestate/homes/ad.html?finnkode=205111715,LEKKER 4-ROMS - NYOPPUSSET 2020 - V.V & FYRING INKL. - PEIS - PARKERING - 3.ETG.- BALKONG - MÅ SEES!,"Lybekkveien 35 a, 0770 Oslo",6490000,Leilighet,Eier (Selveier),3,92 m²,92.0,,1952,11965 m² (eiet),149 000 kr,174 212 kr,6813212.0,6 107 kr,,,,,,,104 m²,,,,
62,https://www.finn.no/realestate/homes/ad.html?finnkode=204322701,Gjennomgående og nyere 4-r med solrik balkong | Garasjeplass | Heis | Idyllisk bakgård og felles takterrasse | Kun TG 1,"Hans Nielsen Hauges gate 29B, 0481 Oslo",6700000,Leilighet,Eier (Selveier),3,82 m²,82.0,5,2005,,47 000 kr,185 189 kr,6932189.0,3 122 kr,,4,,,,,,,,,
63,https://www.finn.no/realestate/homes/ad.html?finnkode=204030634,Stor og lekker 2-roms med vestvendt balkong og ettermiddagssol. Garasjeplass med mulighet for el-lader.,"Vikengata 2, 0656 Oslo",4250000,Leilighet,Andel,1,60 m²,60.0,4,2000,,31 231 kr,15 385 kr,4296616.0,3 712 kr,,2,,,,,,,,,
64,https://www.finn.no/realestate/homes/ad.html?finnkode=203836781,ROSENHOLM: Strøken 2-roms (2019) med vestv balkong og luftig utsikt! Beliggenhet rett ved skogen. Garasje og IN-ordning.,"Liakollveien 40, 1259 Oslo",1900000,Leilighet,Andel,1,51 m²,52.0,1,2019,,1 500 000 kr,15 554 kr,3415554.0,4 976 kr,B -mørkegrønn,,,,,,,,,,
65,https://www.finn.no/realestate/homes/ad.html?finnkode=204713035,"Lys, gjennomgående 3-roms med tilbaketrukket beliggenhet. ""Ny"" i 2014. Ingen dok. avgift eller forkjøpsrett!","Maridalsveien 49, 0458 Oslo",4150000,Leilighet,Andel,2,49 m²,51.0,,1898,508 m² (eiet),,8 032 kr,4158032.0,2 858 kr,G -rød,,,,,,,,,,
66,https://www.finn.no/realestate/homes/ad.html?finnkode=196981960,Stor 2-roms selveier med koselig og skjermet terrasse og hage - peis - garasje - rolig og attraktivt område - sentralt,"Vestveien 34 C, 0284 Oslo",4490000,Leilighet,Eier (Selveier),1,67 m²,67.0,,1987,,51 156 kr,125 062 kr,4666218.0,3 462 kr,F -rød,2,,,,,,,,,
67,https://www.finn.no/realestate/homes/ad.html?finnkode=204330889,"Moderne, oppusset 2-roms selveierleilighet | Nytt kjøkken i 2018 | Perfekt førstegangsobjekt | Attraktiv beliggenhet","Nyquistveien 27, 1176 Oslo",3200000,Leilighet,Eier (Selveier),1,44 m²,44.0,3,1955,,38 000 kr,110 232 kr,3348232.0,2 372 kr,G -rød,,,,,,,,,,
68,https://www.finn.no/realestate/homes/ad.html?finnkode=205004872,"Svært lys og gj.gående 2-roms toppleil. (4.etg) på 60 kvm. Solrik, sydvestvendt balkong. Peis. Tilbaketrukket beliggende","Ole Vigs gate 32D, 0366 Oslo",5350000,Leilighet,Eier (Selveier),1,60 m²,60.0,4,1927,,89 759 kr,137 312 kr,5577071.0,2 631 kr,G -oransje,,,,,,,,,,
69,https://www.finn.no/realestate/homes/ad.html?finnkode=204691955,Lekker og praktisk 2-roms selveier med hems - Rolig beliggenhet i indregård - Oppusset i 2013/14 - Lave felleskostnader,"Hegdehaugsveien 27C, 0352 Oslo",3900000,Leilighet,Eier (Selveier),1,39 m²,39.0,1,1853,,917 kr,109 042 kr,4009959.0,1 408 kr,G -rød,,,,,,,,,,
70,https://www.finn.no/realestate/homes/ad.html?finnkode=203936445,Lys og gjennomgående 2-roms endeleilighet med vestvent balkong - Glimt av fjorden - Baderom 2015 - Ingen forkjøpsrett,"Lilleakerveien 24B, 0283 Oslo",3500000,Leilighet,Andel,1,51 m²,51.0,2,1955,,254 768 kr,8 032 kr,3762800.0,4 380 kr,G -rød,,,,,,,,,,
71,https://www.finn.no/realestate/homes/ad.html?finnkode=204666903,Lys og moderne 3-roms med to solrike markterrasser |Varmtvann inkl.|Garasjeplass |Trappefri adkomst |Barnevennlig område,"Granstangen 14C, 1051 Oslo",3400000,Leilighet,Andel,2,81 m²,92.0,1,1978,,370 000 kr,8 626 kr,3778626.0,5 536 kr,D -rød,,,,,,,,,,
72,https://www.finn.no/realestate/homes/ad.html?finnkode=200016455,Oppusset og moderne 2-roms selveier - Heis - Felles takterrasse med FANTASTISK utsikt! Garasjeleie* - Flytt rett inn!,"Trondheimsveien 197C, 0570 Oslo",3990000,Leilighet,Eier (Selveier),1,53 m²,53.0,2,2003,,,108 770 kr,4098770.0,2 550 kr,D -rød,,,,,,,,,,
